Graph Type,Num Nodes,Edge Probability,Radius,Weight Scheme,Solution,Run time,Objective Function Value
RG,20,0.25,,Node-Oriented,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 1.0, 9: 0.0, 10: 0.0, 11: 1.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 1.0, 18: 1.0, 19: 1.0, (0, 3): 1.0, (0, 4): 1.0, (0, 7): 1.0, (0, 16): 0.0, (1, 3): 1.0, (1, 5): 1.0, (1, 6): 1.0, (1, 10): 0.0, (1, 15): 0.0, (2, 10): 1.0, (2, 12): 1.0, (2, 15): 1.0, (3, 6): 0.0, (3, 11): 0.0, (3, 14): 0.0, (3, 19): 0.0, (4, 7): 0.0, (4, 8): 0.0, (4, 19): 0.0, (5, 8): 0.0, (5, 12): 0.0, (5, 17): 0.0, (6, 7): 0.0, (6, 17): 0.0, (7, 8): 0.0, (7, 10): 0.0, (7, 12): 0.0, (7, 13): 0.0, (7, 17): 0.0, (7, 19): 0.0, (8, 9): 1.0, (8, 14): 1.0, (8, 16): 1.0, (9, 10): 0.0, (9, 11): 0.0, (9, 14): 0.0, (9, 18): 0.0, (10, 17): 0.0, (11, 13): 1.0, (12, 13): 0.0, (13, 15): 0.0, (13, 16): 0.0, (15, 18): 0.0}",0.046735525131225586,4111.0
RG,20,0.25,,Node-Oriented,"{0: 1.0, 1: 0.0, 2: 0.0, 3: 1.0, 4: 0.0, 5: 1.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 1.0, 10: 1.0, 11: 0.0, 12: 0.0, 13: 1.0, 14: 1.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, (0, 1): 1.0, (0, 2): 1.0, (0, 6): 1.0, (0, 16): 0.0, (0, 18): 0.0, (0, 19): 0.0, (1, 3): 0.0, (1, 6): 0.0, (1, 8): 0.0, (1, 13): 0.0, (1, 15): 0.0, (1, 18): 0.0, (2, 5): 0.0, (2, 10): 0.0, (2, 13): 0.0, (2, 14): 0.0, (2, 16): 0.0, (2, 18): 0.0, (3, 4): 1.0, (3, 7): 1.0, (3, 16): 0.0, (4, 5): 0.0, (4, 8): 0.0, (4, 11): 0.0, (4, 18): 0.0, (5, 8): 1.0, (5, 16): 1.0, (5, 19): 0.0, (6, 13): 1.0, (6, 14): 0.0, (6, 15): 0.0, (7, 8): 0.0, (7, 13): 1.0, (8, 19): 0.0, (9, 11): 1.0, (9, 15): 1.0, (9, 18): 1.0, (10, 11): 0.0, (10, 12): 1.0, (10, 17): 0.0, (10, 18): 0.0, (11, 12): 0.0, (11, 13): 0.0, (11, 18): 0.0, (12, 14): 0.0, (12, 16): 0.0, (12, 17): 0.0, (13, 17): 1.0, (13, 18): 0.0, (13, 19): 1.0, (15, 19): 0.0, (16, 19): 0.0, (17, 19): 0.0}",0.025537967681884766,2800.0
RG,20,0.25,,Edge-Oriented,"{0: 1.0, 1: 0.0, 2: 0.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 0.0, 7: 1.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 1.0, 13: 0.0, 14: 0.0, 15: 1.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, (0, 1): 1.0, (0, 2): 1.0, (0, 8): 1.0, (0, 13): 0.0, (0, 14): 1.0, (1, 8): 0.0, (1, 9): 0.0, (1, 17): 0.0, (1, 19): 0.0, (2, 5): 0.0, (2, 7): 0.0, (2, 11): 0.0, (3, 8): 0.0, (3, 10): 1.0, (4, 6): 1.0, (4, 8): 0.0, (4, 9): 1.0, (4, 13): 1.0, (5, 19): 0.0, (6, 9): 0.0, (6, 13): 0.0, (6, 14): 0.0, (6, 19): 0.0, (7, 11): 1.0, (7, 17): 1.0, (8, 10): 0.0, (8, 11): 0.0, (8, 15): 0.0, (8, 17): 0.0, (8, 18): 0.0, (8, 19): 0.0, (9, 11): 0.0, (9, 15): 0.0, (9, 19): 0.0, (10, 12): 0.0, (12, 16): 1.0, (12, 18): 1.0, (12, 19): 1.0, (14, 16): 0.0, (14, 18): 0.0, (15, 18): 0.0, (16, 17): 0.0, (17, 19): 0.0, (18, 19): 0.0}",0.028106689453125,4214.0
RG,20,0.25,,Edge-Oriented,"{0: 1.0, 1: 1.0, 2: 0.0, 3: 1.0, 4: 1.0, 5: 0.0, 6: 0.0, 7: 1.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 1.0, 13: 0.0, 14: 1.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 1.0, (0, 2): 1.0, (0, 5): 1.0, (0, 10): 1.0, (1, 6): 1.0, (1, 9): 1.0, (1, 15): 0.0, (2, 3): 0.0, (2, 6): 0.0, (2, 7): 0.0, (2, 15): 0.0, (3, 17): 0.0, (4, 9): 0.0, (4, 13): 1.0, (4, 16): 1.0, (4, 18): 1.0, (5, 8): 0.0, (5, 10): 0.0, (5, 16): 0.0, (5, 17): 0.0, (6, 7): 0.0, (6, 17): 0.0, (7, 8): 1.0, (7, 11): 1.0, (7, 17): 1.0, (7, 18): 0.0, (8, 11): 0.0, (8, 12): 0.0, (8, 13): 0.0, (8, 18): 0.0, (8, 19): 0.0, (9, 11): 0.0, (9, 13): 0.0, (9, 19): 0.0, (10, 15): 0.0, (10, 16): 0.0, (10, 17): 0.0, (11, 13): 0.0, (12, 15): 1.0, (13, 14): 0.0, (14, 17): 0.0, (14, 18): 0.0, (16, 17): 0.0, (17, 18): 0.0, (17, 19): 0.0}",0.025297880172729492,5858.0
RG,20,0.25,,Edge-Oriented,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 1.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 1.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, (0, 3): 1.0, (0, 5): 1.0, (0, 14): 1.0, (0, 17): 1.0, (1, 3): 0.0, (1, 4): 1.0, (1, 12): 0.0, (1, 15): 1.0, (2, 8): 1.0, (2, 9): 1.0, (2, 11): 1.0, (2, 12): 1.0, (2, 18): 0.0, (2, 19): 1.0, (3, 8): 0.0, (3, 17): 0.0, (4, 8): 0.0, (4, 15): 0.0, (5, 9): 0.0, (5, 11): 0.0, (5, 16): 0.0, (5, 19): 0.0, (6, 7): 1.0, (6, 13): 1.0, (6, 16): 1.0, (8, 12): 0.0, (8, 16): 0.0, (8, 17): 0.0, (8, 19): 0.0, (9, 14): 0.0, (9, 15): 0.0, (10, 14): 0.0, (10, 18): 1.0, (11, 13): 0.0, (11, 15): 0.0, (11, 18): 0.0, (13, 16): 0.0, (14, 15): 0.0, (14, 17): 0.0, (15, 17): 0.0, (15, 19): 0.0, (16, 19): 0.0, (17, 18): 0.0, (17, 19): 0.0}",0.026556968688964844,8195.0
RG,20,0.25,,Edge-Oriented,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 0.0, 4: 1.0, 5: 0.0, 6: 0.0, 7: 1.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 1.0, 13: 1.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, (0, 5): 0.0, (0, 6): 1.0, (0, 10): 0.0, (0, 15): 0.0, (1, 8): 0.0, (1, 9): 1.0, (2, 3): 1.0, (2, 5): 0.0, (2, 11): 1.0, (2, 14): 0.0, (2, 18): 1.0, (2, 19): 1.0, (3, 9): 0.0, (3, 15): 0.0, (4, 5): 1.0, (4, 8): 1.0, (4, 17): 1.0, (4, 18): 0.0, (5, 9): 0.0, (5, 16): 0.0, (5, 18): 0.0, (6, 7): 0.0, (6, 9): 0.0, (6, 11): 0.0, (6, 17): 0.0, (7, 10): 1.0, (7, 16): 1.0, (7, 18): 0.0, (8, 9): 0.0, (8, 11): 0.0, (8, 16): 0.0, (9, 11): 0.0, (9, 12): 0.0, (9, 13): 0.0, (9, 14): 0.0, (10, 15): 0.0, (11, 13): 0.0, (13, 14): 1.0, (13, 15): 1.0, (13, 17): 0.0, (16, 17): 0.0, (17, 18): 0.0, (17, 19): 0.0}",0.010958433151245117,6539.0
RG,45,0.05,,Neutral,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 0.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 0.0, 12: 1.0, 13: 0.0, 14: 0.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 1.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 1.0, 30: 0.0, 31: 0.0, 32: 1.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 1.0, 39: 0.0, 40: 1.0, 41: 0.0, 42: 1.0, 43: 0.0, 44: 0.0, (0, 27): 1.0, (1, 30): 0.0, (1, 43): 1.0, (2, 14): 1.0, (3, 11): 1.0, (3, 26): 1.0, (3, 30): 1.0, (4, 5): 1.0, (4, 13): 1.0, (4, 31): 0.0, (6, 19): 1.0, (7, 20): 0.0, (9, 33): 1.0, (9, 39): 1.0, (9, 44): 1.0, (10, 19): 0.0, (11, 14): 0.0, (11, 30): 0.0, (12, 35): 1.0, (12, 43): 0.0, (13, 20): 0.0, (13, 30): 0.0, (13, 31): 0.0, (13, 33): 0.0, (13, 40): 0.0, (14, 22): 0.0, (15, 28): 1.0, (15, 37): 1.0, (15, 41): 1.0, (16, 33): 0.0, (17, 21): 1.0, (17, 24): 1.0, (18, 20): 1.0, (18, 22): 1.0, (18, 25): 1.0, (18, 36): 1.0, (23, 34): 1.0, (24, 30): 0.0, (26, 27): 0.0, (29, 31): 1.0, (29, 35): 0.0, (31, 32): 0.0, (31, 39): 0.0, (34, 36): 0.0, (35, 44): 0.0, (36, 39): 0.0, (36, 44): 0.0, (38, 43): 0.0, (39, 44): 0.0}",0.043647050857543945,2209.0
RG,45,0.05,,Neutral,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 0.0, 8: 0.0, 9: 1.0, 10: 1.0, 11: 0.0, 12: 1.0, 13: 0.0, 14: 1.0, 15: 1.0, 16: 0.0, 17: 1.0, 18: 0.0, 19: 0.0, 20: 1.0, 21: 0.0, 22: 1.0, 23: 0.0, 24: 1.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 0.0, 30: 1.0, 31: 1.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 1.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 1.0, 44: 0.0, (0, 25): 0.0, (1, 7): 1.0, (1, 32): 1.0, (1, 42): 1.0, (2, 21): 1.0, (2, 27): 1.0, (2, 32): 0.0, (2, 40): 1.0, (3, 25): 1.0, (3, 28): 0.0, (3, 34): 0.0, (4, 8): 1.0, (4, 11): 1.0, (5, 11): 0.0, (5, 16): 1.0, (5, 26): 1.0, (5, 35): 1.0, (6, 18): 1.0, (6, 38): 1.0, (7, 19): 0.0, (7, 23): 0.0, (8, 11): 0.0, (8, 23): 0.0, (8, 29): 0.0, (10, 33): 1.0, (10, 37): 0.0, (10, 41): 0.0, (11, 37): 0.0, (12, 13): 1.0, (12, 27): 0.0, (12, 29): 1.0, (12, 34): 1.0, (12, 41): 0.0, (13, 18): 0.0, (14, 18): 0.0, (15, 19): 1.0, (15, 23): 1.0, (16, 39): 0.0, (17, 39): 1.0, (19, 29): 0.0, (20, 25): 0.0, (20, 28): 1.0, (20, 32): 0.0, (20, 41): 1.0, (21, 28): 0.0, (23, 37): 0.0, (25, 30): 0.0, (25, 32): 0.0, (26, 44): 0.0, (28, 29): 0.0, (28, 30): 0.0, (28, 40): 0.0, (29, 38): 0.0, (35, 36): 0.0, (36, 37): 1.0, (36, 44): 1.0}",0.028991222381591797,2289.0
RG,45,0.05,,Neutral,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 0.0, 7: 1.0, 8: 1.0, 9: 0.0, 10: 0.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 0.0, 15: 0.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 0.0, 20: 0.0, 21: 1.0, 22: 1.0, 23: 0.0, 24: 1.0, 25: 1.0, 26: 0.0, 27: 0.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 0.0, 32: 1.0, 33: 0.0, 34: 1.0, 35: 1.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 1.0, 41: 1.0, 42: 0.0, 43: 0.0, 44: 0.0, (0, 39): 1.0, (0, 43): 1.0, (1, 14): 0.0, (1, 15): 0.0, (1, 19): 1.0, (1, 33): 0.0, (2, 6): 1.0, (2, 27): 1.0, (4, 9): 1.0, (4, 31): 0.0, (5, 38): 0.0, (6, 11): 0.0, (7, 42): 1.0, (8, 10): 1.0, (8, 14): 1.0, (8, 15): 1.0, (9, 21): 0.0, (9, 27): 0.0, (10, 32): 0.0, (10, 41): 0.0, (11, 20): 1.0, (11, 26): 0.0, (11, 31): 1.0, (11, 39): 0.0, (12, 15): 0.0, (12, 33): 1.0, (13, 27): 0.0, (13, 37): 1.0, (14, 33): 0.0, (15, 18): 0.0, (15, 20): 0.0, (16, 26): 1.0, (19, 26): 0.0, (19, 39): 0.0, (20, 23): 0.0, (20, 24): 0.0, (22, 23): 1.0, (22, 38): 0.0, (24, 36): 1.0, (26, 35): 0.0, (27, 31): 0.0, (28, 43): 0.0, (29, 38): 1.0, (31, 42): 0.0, (33, 39): 0.0, (33, 43): 0.0, (35, 44): 1.0, (37, 38): 0.0, (43, 44): 0.0}",0.02829146385192871,1920.0
RG,45,0.05,,Neutral,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 0.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 0.0, 13: 1.0, 14: 0.0, 15: 1.0, 16: 0.0, 17: 0.0, 18: 0.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 0.0, 23: 0.0, 24: 0.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 1.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 1.0, 42: 1.0, 43: 0.0, 44: 0.0, (0, 18): 1.0, (0, 34): 0.0, (2, 7): 1.0, (2, 24): 0.0, (3, 32): 1.0, (4, 22): 1.0, (4, 26): 1.0, (5, 27): 1.0, (6, 17): 1.0, (7, 20): 0.0, (9, 12): 1.0, (10, 23): 0.0, (11, 16): 1.0, (12, 24): 0.0, (12, 33): 0.0, (12, 42): 0.0, (13, 14): 1.0, (13, 25): 1.0, (13, 38): 1.0, (14, 32): 0.0, (14, 44): 0.0, (15, 23): 1.0, (15, 24): 1.0, (15, 40): 1.0, (16, 40): 0.0, (17, 23): 0.0, (17, 27): 0.0, (18, 19): 1.0, (18, 24): 0.0, (18, 25): 0.0, (18, 29): 0.0, (19, 44): 1.0, (20, 43): 1.0, (21, 24): 0.0, (23, 41): 0.0, (25, 37): 0.0, (26, 31): 0.0, (26, 36): 0.0, (27, 33): 0.0, (28, 34): 1.0, (29, 39): 1.0, (29, 44): 0.0, (30, 33): 1.0, (32, 43): 0.0, (33, 38): 0.0, (33, 44): 0.0}",0.016004323959350586,2391.0
RG,45,0.05,,Node-Oriented,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 0.0, 7: 1.0, 8: 0.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 0.0, 17: 0.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 1.0, 25: 0.0, 26: 0.0, 27: 1.0, 28: 0.0, 29: 1.0, 30: 1.0, 31: 0.0, 32: 1.0, 33: 0.0, 34: 1.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 0.0, 39: 1.0, 40: 0.0, 41: 1.0, 42: 1.0, 43: 0.0, 44: 0.0, (0, 28): 1.0, (1, 17): 1.0, (2, 8): 1.0, (2, 16): 1.0, (2, 22): 1.0, (2, 25): 1.0, (2, 31): 0.0, (2, 44): 0.0, (3, 6): 1.0, (4, 31): 0.0, (4, 40): 1.0, (5, 21): 1.0, (6, 9): 0.0, (6, 15): 0.0, (6, 30): 0.0, (6, 39): 0.0, (6, 41): 0.0, (12, 31): 1.0, (12, 33): 0.0, (13, 37): 1.0, (15, 35): 0.0, (17, 38): 0.0, (18, 26): 0.0, (19, 26): 1.0, (19, 43): 1.0, (20, 21): 0.0, (20, 23): 1.0, (20, 33): 1.0, (20, 44): 1.0, (21, 30): 0.0, (22, 35): 0.0, (23, 32): 0.0, (23, 35): 0.0, (26, 35): 0.0, (26, 44): 0.0, (27, 33): 0.0, (30, 44): 0.0, (32, 36): 1.0, (33, 37): 0.0, (34, 35): 1.0, (34, 38): 1.0, (38, 39): 0.0}",0.0390172004699707,13710.0
RG,45,0.05,,Node-Oriented,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 0.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 0.0, 11: 0.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 0.0, 17: 0.0, 18: 1.0, 19: 1.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 1.0, 30: 1.0, 31: 1.0, 32: 0.0, 33: 0.0, 34: 1.0, 35: 0.0, 36: 0.0, 37: 0.0, 38: 1.0, 39: 1.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 1.0, (0, 16): 1.0, (0, 35): 1.0, (1, 6): 0.0, (2, 6): 1.0, (2, 10): 1.0, (2, 26): 1.0, (3, 40): 1.0, (4, 11): 1.0, (4, 37): 1.0, (4, 42): 0.0, (5, 17): 1.0, (6, 15): 0.0, (6, 23): 0.0, (7, 20): 1.0, (8, 28): 1.0, (8, 32): 0.0, (10, 44): 0.0, (11, 27): 0.0, (11, 42): 0.0, (13, 26): 0.0, (14, 36): 1.0, (15, 22): 1.0, (15, 42): 1.0, (16, 21): 0.0, (16, 23): 0.0, (17, 27): 0.0, (17, 29): 0.0, (18, 21): 1.0, (18, 32): 1.0, (18, 42): 0.0, (20, 30): 0.0, (20, 37): 0.0, (22, 38): 0.0, (23, 32): 0.0, (23, 35): 0.0, (23, 43): 1.0, (24, 27): 1.0, (25, 33): 1.0, (29, 32): 0.0, (30, 41): 1.0, (32, 33): 0.0, (32, 35): 0.0, (32, 41): 0.0, (39, 43): 0.0, (43, 44): 0.0}",0.02969670295715332,10092.0
RG,45,0.05,,Node-Oriented,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 0.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 0.0, 11: 1.0, 12: 1.0, 13: 0.0, 14: 0.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 1.0, 24: 0.0, 25: 1.0, 26: 0.0, 27: 0.0, 28: 1.0, 29: 0.0, 30: 1.0, 31: 0.0, 32: 1.0, 33: 0.0, 34: 0.0, 35: 1.0, 36: 1.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, (0, 37): 1.0, (1, 5): 1.0, (2, 21): 1.0, (3, 34): 1.0, (4, 10): 1.0, (4, 20): 1.0, (4, 29): 1.0, (4, 43): 1.0, (5, 13): 0.0, (5, 19): 0.0, (6, 10): 0.0, (6, 38): 0.0, (7, 19): 0.0, (7, 33): 1.0, (8, 13): 1.0, (8, 42): 1.0, (9, 14): 1.0, (9, 19): 1.0, (9, 24): 1.0, (9, 27): 1.0, (9, 34): 0.0, (9, 39): 1.0, (12, 44): 1.0, (13, 17): 0.0, (13, 24): 0.0, (13, 40): 0.0, (15, 22): 1.0, (15, 38): 1.0, (15, 40): 0.0, (17, 38): 0.0, (19, 21): 0.0, (21, 25): 0.0, (21, 40): 0.0, (22, 38): 0.0, (23, 26): 1.0, (23, 40): 0.0, (26, 40): 0.0, (28, 41): 1.0, (30, 31): 1.0, (32, 40): 1.0, (33, 38): 0.0, (35, 38): 0.0, (38, 41): 0.0, (43, 44): 0.0}",0.026744604110717773,14052.0
RG,45,0.05,,Node-Oriented,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 0.0, 6: 0.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 0.0, 17: 1.0, 18: 1.0, 19: 0.0, 20: 1.0, 21: 0.0, 22: 1.0, 23: 0.0, 24: 1.0, 25: 0.0, 26: 0.0, 27: 1.0, 28: 0.0, 29: 0.0, 30: 1.0, 31: 1.0, 32: 0.0, 33: 0.0, 34: 0.0, 35: 0.0, 36: 0.0, 37: 1.0, 38: 1.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 0.0, 44: 0.0, (0, 40): 1.0, (1, 36): 1.0, (2, 6): 1.0, (2, 19): 1.0, (2, 21): 1.0, (2, 43): 0.0, (2, 44): 1.0, (3, 5): 1.0, (3, 23): 1.0, (3, 29): 1.0, (3, 34): 0.0, (3, 41): 1.0, (3, 44): 0.0, (4, 16): 1.0, (4, 35): 1.0, (5, 11): 0.0, (5, 12): 0.0, (6, 10): 0.0, (6, 13): 0.0, (6, 36): 0.0, (8, 43): 0.0, (9, 43): 0.0, (10, 28): 1.0, (11, 42): 0.0, (12, 36): 0.0, (13, 21): 0.0, (13, 25): 0.0, (13, 42): 0.0, (14, 23): 0.0, (14, 26): 1.0, (15, 33): 1.0, (15, 40): 0.0, (15, 42): 1.0, (16, 20): 0.0, (16, 40): 0.0, (17, 41): 0.0, (19, 31): 0.0, (19, 38): 0.0, (19, 39): 0.0, (20, 32): 1.0, (21, 25): 0.0, (22, 34): 1.0, (22, 36): 0.0, (24, 25): 1.0, (24, 40): 0.0, (25, 39): 0.0, (26, 42): 0.0, (27, 34): 0.0, (27, 43): 1.0, (28, 39): 0.0, (30, 36): 0.0, (32, 34): 0.0, (32, 35): 0.0, (35, 39): 0.0, (38, 39): 1.0, (38, 40): 0.0}",0.021136999130249023,13182.0
RG,45,0.05,,Edge-Oriented,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 0.0, 12: 0.0, 13: 1.0, 14: 1.0, 15: 0.0, 16: 0.0, 17: 1.0, 18: 1.0, 19: 0.0, 20: 0.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 25: 1.0, 26: 1.0, 27: 1.0, 28: 0.0, 29: 0.0, 30: 0.0, 31: 0.0, 32: 0.0, 33: 0.0, 34: 1.0, 35: 0.0, 36: 1.0, 37: 0.0, 38: 0.0, 39: 0.0, 40: 0.0, 41: 0.0, 42: 0.0, 43: 1.0, 44: 0.0, (1, 28): 1.0, (1, 30): 1.0, (2, 19): 1.0, (2, 20): 1.0, (2, 32): 1.0, (3, 15): 1.0, (3, 16): 1.0, (5, 29): 0.0, (6, 33): 0.0, (6, 42): 0.0, (7, 33): 1.0, (8, 15): 0.0, (9, 11): 1.0, (9, 12): 1.0, (9, 39): 1.0, (9, 42): 1.0, (10, 31): 1.0, (11, 35): 0.0, (12, 32): 0.0, (12, 39): 0.0, (13, 15): 0.0, (14, 28): 0.0, (14, 41): 1.0, (15, 39): 0.0, (16, 32): 0.0, (17, 38): 1.0, (18, 44): 1.0, (19, 29): 0.0, (19, 40): 0.0, (20, 31): 0.0, (21, 37): 1.0, (22, 31): 0.0, (23, 38): 0.0, (24, 35): 1.0, (25, 29): 1.0, (26, 40): 1.0, (29, 37): 0.0, (29, 40): 0.0, (32, 44): 0.0, (33, 39): 0.0, (37, 42): 0.0, (42, 44): 0.0, (43, 44): 0.0}",0.0351560115814209,9705.0
RG,45,0.05,,Edge-Oriented,"{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 0.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 0.0, 16: 0.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 0.0, 22: 0.0, 23: 1.0, 24: 1.0, 25: 0.0, 26: 0.0, 27: 0.0, 28: 0.0, 29: 1.0, 30: 1.0, 31: 0.0, 32: 0.0, 33: 1.0, 34: 0.0, 35: 1.0, 36: 0.0, 37: 0.0, 38: 1.0, 39: 0.0, 40: 1.0, 41: 1.0, 42: 1.0, 43: 0.0, 44: 1.0, (0, 22): 1.0, (0, 34): 1.0, (1, 8): 1.0, (2, 15): 1.0, (2, 36): 1.0, (4, 16): 1.0, (5, 26): 0.0, (6, 36): 0.0, (6, 39): 1.0, (8, 13): 0.0, (8, 44): 0.0, (9, 28): 1.0, (10, 37): 1.0, (10, 43): 0.0, (11, 21): 1.0, (11, 31): 1.0, (12, 27): 1.0, (12, 37): 0.0, (14, 32): 1.0, (15, 20): 0.0, (15, 32): 0.0, (15, 41): 0.0, (16, 17): 0.0, (19, 26): 1.0, (19, 37): 0.0, (22, 30): 0.0, (22, 36): 0.0, (23, 28): 0.0, (23, 31): 0.0, (24, 25): 1.0, (25, 26): 0.0, (27, 39): 0.0, (28, 31): 0.0, (28, 38): 0.0, (29, 43): 1.0, (31, 38): 0.0, (34, 36): 0.0, (35, 39): 0.0, (36, 43): 0.0, (40, 43): 0.0, (42, 43): 0.0, (43, 44): 0.0}",0.023828506469726562,8478.0
